FlightDate,Origin,Dest,Reporting_Airline,y_true,y_prob
2025-04-27,ONT,LAS,F9,0,0.2664927730734541
2025-04-17,IND,SFO,UA,1,0.0877095290386306
2025-04-06,ORD,MCO,F9,0,0.6169453626861707
2025-04-20,ORD,SNA,AA,0,0.43663072924544577
2025-04-01,LAS,ABQ,WN,1,0.4489606483221204
2025-04-03,MSY,SFO,UA,1,0.20441592723426436
2025-04-12,PHL,DEN,AA,0,0.4412903378917609
2025-04-15,ATL,SBN,OO,0,0.6131787554711757
2025-04-27,IAH,HOB,OO,1,0.20476504545067603
2025-04-08,SLC,DAL,WN,0,0.21550830809661817
2025-04-13,PNS,CLT,AA,0,0.6913176317611882
2025-04-04,MIA,LAS,NK,0,0.7277896780620685
2025-04-11,ISP,MIA,WN,1,0.08839066833366242
2025-04-04,PDX,PHX,WN,1,0.4304627736841324
2025-04-14,DTW,JAX,DL,0,0.553125762841285
2025-04-05,LAX,JFK,B6,0,0.6382225331122445
2025-04-23,ORD,GRB,MQ,0,0.3644080670640872
2025-04-02,BOS,DEN,DL,1,0.33954235828175394
2025-04-24,DEN,LNK,OO,1,0.18471104846877542
2025-04-07,DSM,SFB,G4,0,0.08527204727869632
2025-04-03,SJU,MIA,AA,1,0.9292839326077529
2025-04-22,DTW,DCA,DL,0,0.2334555991107298
2025-04-14,BZN,AZA,G4,1,0.2769430697384883
2025-04-03,STL,DEN,WN,1,0.5815207812194925
2025-04-12,ORD,DTW,YX,0,0.5200166271885317
2025-04-11,DFW,SJC,AA,0,0.7246005538645778
2025-04-05,MSN,ORD,MQ,0,0.748601760462757
2025-04-09,HNL,PDX,HA,0,0.6079602385668085
2025-04-21,ORD,DTW,DL,0,0.5470814310539218
2025-04-07,DFW,BHM,OH,0,0.4273304938886381
2025-04-08,PIT,PGD,G4,1,0.7513024866836074
2025-04-16,TUS,SFO,OO,1,0.8247797354585663
2025-04-27,PHX,BOI,OO,0,0.276975050880653
2025-04-23,MSN,EWR,YX,0,0.09387628142132702
2025-04-11,MEM,MSP,DL,1,0.7007054197685896
2025-04-26,FLL,BOS,DL,0,0.8255055454348761
2025-04-24,LAS,JFK,B6,0,0.3193777003422088
2025-04-12,ATL,BOS,DL,0,0.7771374427127243
2025-04-10,FLL,BOS,NK,0,0.7697806383447547
2025-04-28,SLC,GEG,DL,0,0.2886289304125242
2025-04-04,DEN,BWI,UA,0,0.2992588438625824
2025-04-09,ORD,ATL,DL,0,0.7277714361301589
2025-04-13,SAN,HNL,HA,1,0.5141371380940799
2025-04-18,CLT,MHT,OH,0,0.827841839007598
2025-04-19,SGU,SLC,OO,0,0.6178620187270136
2025-04-19,SGF,DEN,OO,0,0.5299774205904181
2025-04-05,ABQ,ATL,DL,0,0.20935478663649199
2025-04-19,LAX,PHX,WN,0,0.2799550220607451
2025-04-01,XNA,LAX,OO,0,0.20789129848406493
2025-04-06,PDX,LAS,AS,0,0.3302465694695522
2025-04-13,ORD,SLC,UA,0,0.5366021144032838
2025-04-04,OAK,PDX,WN,0,0.6446242272576614
2025-04-14,OKC,MCO,F9,0,0.8405558274564068
2025-04-06,DFW,DCA,AA,0,0.7625831049593481
2025-04-20,JAX,JFK,DL,0,0.45161449714101
2025-04-08,GRR,AZA,G4,0,0.06082693628378503
2025-04-14,BDL,ATL,DL,0,0.1701282414894804
2025-04-20,BUR,PDX,AS,0,0.1185806427136711
2025-04-28,LAX,OAK,WN,0,0.3905705326492704
2025-04-09,BDL,DCA,AA,0,0.48097648995155085
2025-04-12,MCO,HPN,B6,0,0.434891265375263
2025-04-28,CLT,BWI,WN,0,0.6283272215541464
2025-04-20,ATL,SEA,DL,0,0.2878046842995913
2025-04-25,EWR,FLL,NK,0,0.6670926242490073
2025-04-02,MDW,PHX,WN,1,0.2819815236411515
2025-04-27,HHH,ATL,YX,0,0.120400133113514
2025-04-02,TPA,MSY,WN,1,0.5150153420466224
2025-04-03,LGA,MSP,DL,0,0.17507324814026837
2025-04-11,SAN,DCA,AS,1,0.5381637053764773
2025-04-29,LGA,MSY,AA,0,0.6701097670174059
2025-04-17,DTW,DFW,AA,0,0.6499175454809084
2025-04-18,DTW,RSW,DL,0,0.319990470871198
2025-04-21,SFO,BOS,DL,0,0.40363338512761054
2025-04-19,SDF,ATL,DL,0,0.3477383748935705
2025-04-06,SEA,PHX,AS,1,0.642698909945304
2025-04-27,BOS,SFO,UA,0,0.5425682182229186
2025-04-22,OKC,DFW,AA,0,0.2172996439902891
2025-04-28,DFW,HOU,MQ,0,0.3211406423048471
2025-04-05,LAS,IAH,UA,0,0.2978956631424809
2025-04-24,AUS,MSY,WN,0,0.887426988272069
2025-04-10,ORD,MCO,UA,0,0.5797929902264759
2025-04-09,ORD,DCA,UA,1,0.33884238305610875
2025-04-14,CMH,DFW,AA,0,0.5365850136421935
2025-04-08,DFW,LGA,DL,0,0.3786241591514109
2025-04-11,CLT,ECP,AA,0,0.3336795863588122
2025-04-27,SDF,TPA,WN,1,0.24248307626841198
2025-04-16,FLL,DEN,UA,0,0.46623827495346376
2025-04-02,SJC,PHX,WN,0,0.3575186043687142
2025-04-04,SAV,DFW,AA,1,0.509542991601524
2025-04-01,LGA,RDU,YX,0,0.0968513894165115
2025-04-02,PHX,SNA,AA,0,0.5092747731121714
2025-04-08,TPA,DFW,AA,0,0.4975991340296453
2025-04-12,MSY,MSP,DL,0,0.1781876338664023
2025-04-05,EWR,MCO,NK,0,0.5671363574977851
2025-04-01,DTW,MIA,NK,0,0.8712615641641135
2025-04-30,BHM,ATL,DL,0,0.5441853220190129
2025-04-08,HOU,ABQ,WN,0,0.19149496831324375
2025-04-12,FLL,AVL,G4,0,0.4119862367497256
2025-04-13,HOU,ABQ,WN,0,0.3544970125298592
2025-04-15,GSP,CLT,AA,0,0.378947432140727
2025-04-12,EWR,DEN,UA,0,0.4865149165625847
2025-04-10,SFO,LAX,F9,0,0.8838411237098188
2025-04-08,LAS,DEN,UA,0,0.26399352048263136
2025-04-02,EWR,FLL,UA,0,0.7683817087829506
2025-04-25,STL,ORD,YX,1,0.23043426288430466
2025-04-27,DFW,ABQ,AA,1,0.5735686264307537
2025-04-14,DFW,ECP,AA,0,0.6891687357529853
2025-04-19,PHX,IND,WN,0,0.2707297110784787
2025-04-18,DCA,HPN,OH,0,0.5478852859674882
2025-04-27,DAB,CLT,OH,0,0.7792800481345682
2025-04-17,PHX,DEN,UA,0,0.3541663568778249
2025-04-29,BNA,PHL,AA,0,0.545871878148853
2025-04-29,LGA,CLE,YX,1,0.23251789022714245
2025-04-01,ASE,IAH,OO,1,0.9550136265107894
2025-04-15,SEA,DFW,DL,0,0.8086830475916053
2025-04-22,BOS,PHL,B6,0,0.5898196354271472
2025-04-02,DFW,CRP,MQ,1,0.6337725859545933
2025-04-19,BOI,PHX,OO,0,0.35358378155974707
2025-04-12,EWR,JAX,YX,1,0.4036584730036631
2025-04-11,MDW,DEN,WN,0,0.5574451408816347
2025-04-21,LAX,SMF,WN,1,0.31876258417378966
2025-04-23,FWA,ATL,OO,0,0.8469179821212043
2025-04-05,ATL,MCI,WN,1,0.48525762536677586
2025-04-24,SFO,DTW,UA,0,0.805360907008197
2025-04-03,MIA,SFO,UA,0,0.921672160778122
2025-04-05,DEN,ASE,OO,0,0.7479156881142053
2025-04-25,ATL,BDL,DL,0,0.25019769806393777
2025-04-24,LGA,MYR,NK,0,0.43020361088463294
2025-04-13,MDW,SAN,WN,1,0.3919976446098134
2025-04-26,DFW,DAY,OH,1,0.3197378222601925
2025-04-14,LAX,LAS,DL,0,0.29868470946685
2025-04-18,DEN,BIL,UA,1,0.10399158478256836
2025-04-10,FLL,SDF,NK,1,0.7974660508547659
2025-04-28,MSN,ATL,DL,0,0.14397329982749776
2025-04-21,CLE,AUS,F9,0,0.5493888385802715
2025-04-09,MIA,DFW,AA,0,0.3787985307215044
2025-04-12,MSP,DEN,UA,0,0.5044820115791526
2025-04-06,SLC,MFR,OO,0,0.5732607639413935
2025-04-10,CLT,DFW,AA,0,0.46243433194266653
2025-04-22,ORD,SAN,AA,0,0.4582410637805398
2025-04-04,LAS,SAN,OO,1,0.7828855355537184
2025-04-11,DTW,RSW,DL,1,0.4716064002774611
2025-04-20,RDU,MDW,WN,0,0.9025098133759746
2025-04-07,MSY,MCO,WN,0,0.12385083226809585
2025-04-26,ELP,ATL,DL,0,0.43073029172328425
2025-04-06,DFW,MCI,MQ,1,0.6695995695225678
2025-04-28,MCO,MKE,NK,1,0.7460954833288839
2025-04-16,BWI,CLT,AA,0,0.3185983424824192
2025-04-09,COS,DEN,WN,1,0.44655633861537397
2025-04-12,CLE,LAS,WN,0,0.905844458923871
2025-04-21,ATL,CLT,AA,0,0.509132522036189
2025-04-24,MDW,LAX,WN,0,0.44861952296259733
2025-04-16,DRO,DFW,OO,0,0.377869563239792
2025-04-02,CLT,DFW,AA,0,0.4904695210144447
2025-04-18,GEG,SEA,AS,0,0.6109875096281473
2025-04-28,PHL,CLT,F9,0,0.40549891365114193
2025-04-15,ANC,SEA,DL,0,0.5799246583191959
2025-04-22,SLC,TPA,DL,0,0.6461702214146179
2025-04-17,PHX,ONT,WN,0,0.4099168776215843
2025-04-08,BUR,SMF,WN,0,0.2781541212700401
2025-04-16,PHX,LAS,WN,0,0.731751059718759
2025-04-08,SFO,TPA,UA,0,0.4928034623299442
2025-04-12,ISP,MCO,WN,0,0.05765864561833613
2025-04-09,DEN,MIA,WN,0,0.6329928444895556
2025-04-04,DSM,MIA,MQ,1,0.14465667423247766
2025-04-17,SFO,IAD,UA,0,0.5532303021858631
2025-04-01,DFW,FSM,MQ,0,0.6638014290232669
2025-04-29,LAX,KOA,UA,0,0.16655055954036832
2025-04-14,CLT,DCA,AA,1,0.7470086945957612
2025-04-10,TUL,DFW,AA,0,0.6621711133286461
2025-04-08,LAX,TUS,OO,0,0.3701218087310338
2025-04-13,DTW,MBS,OO,0,0.6413143495380355
2025-04-18,MIA,LGA,AA,0,0.7134331021589144
2025-04-06,PHL,JAX,AA,0,0.4452922336008012
2025-04-02,LGA,ORD,NK,1,0.6815012646921546
2025-04-27,SDF,DEN,UA,0,0.7298254223803637
2025-04-14,RIC,FLL,B6,0,0.44065366913882054
2025-04-27,HOU,TPA,WN,1,0.8365114948423434
2025-04-18,BOS,DCA,B6,0,0.4258078611632601
2025-04-11,LGA,ORD,AA,0,0.6802485074429852
2025-04-11,IAH,PHX,UA,0,0.3156653620715656
2025-04-19,SFO,BUR,UA,0,0.7647767130210685
2025-04-03,HNL,KOA,HA,0,0.28924018637080257
2025-04-27,ATL,LGA,DL,0,0.6816170244282826
2025-04-21,RKS,DEN,OO,1,0.5207196729712081
2025-04-06,BOS,SAN,B6,0,0.8752834270366247
2025-04-30,OGG,LAX,AA,0,0.2821591064628596
2025-04-02,GRR,DTW,OO,1,0.3390286577662565
2025-04-21,BNA,CLT,AA,0,0.5250768442493794
2025-04-25,BOS,DCA,YX,0,0.3031520053341
2025-04-29,AUS,SFO,UA,0,0.4284854990168654
2025-04-07,MBS,DTW,OO,0,0.07614337840031897
2025-04-08,TPA,DEN,WN,0,0.4277579138418014
2025-04-27,IAH,ATL,UA,0,0.6643951761923061
2025-04-22,SAN,HNL,WN,0,0.5949362025138705
2025-04-25,FLL,ORH,B6,0,0.14342160135555
2025-04-20,JAX,CLT,AA,1,0.5516987353203874
2025-04-17,SEA,CVG,DL,0,0.4442557366660986
2025-04-11,MSP,CID,OO,0,0.4877369198800733
2025-04-08,LAX,PHX,WN,0,0.25195854962531855
2025-04-19,HOU,SJC,WN,0,0.2501326621284312
2025-04-24,FLL,DFW,AA,1,0.7840638816120684
2025-04-13,BNA,CLE,WN,0,0.4365304333991013
2025-04-20,JAX,ATL,DL,0,0.2689994839498359
2025-04-19,SJC,DEN,UA,0,0.2909140000753776
2025-04-20,IAH,TUS,UA,1,0.4653206179458035
2025-04-30,HSV,DCA,OH,1,0.8240510999757169
2025-04-06,MSY,HOU,WN,0,0.31691151503661924
2025-04-30,SAN,DAL,WN,1,0.46338978737710323
2025-04-18,PHX,SAN,WN,0,0.6267447717607761
2025-04-07,KOA,HNL,HA,0,0.42925028166357104
2025-04-10,DEN,BOI,WN,0,0.6713912104737388
2025-04-07,PSP,LAS,WN,0,0.33483498708539705
2025-04-20,GCK,DFW,MQ,0,0.4706911170577875
2025-04-26,SFO,SEA,AS,0,0.7303560271148029
2025-04-23,MCO,DCA,AA,0,0.3151703826565275
2025-04-17,BNA,LGA,YX,0,0.24491364636918123
2025-04-13,DEN,RNO,UA,0,0.7328389309720108
2025-04-20,FLL,IAD,UA,0,0.10703381191682135
2025-04-28,BOI,SLC,DL,0,0.5497879869204828
2025-04-15,TPA,DAL,WN,0,0.19270670400400788
2025-04-14,ATL,PBI,DL,0,0.4896030931678356
2025-04-13,PBI,LGA,AA,0,0.7082638828993453
2025-04-16,MSY,LAX,DL,0,0.5290120678692519
2025-04-23,DCA,BNA,OH,0,0.49538328393665176
2025-04-11,CLT,PBI,AA,1,0.589396008473628
2025-04-19,MKE,SRQ,WN,0,0.39807292014553525
2025-04-19,PHX,HOU,WN,0,0.28725926196789947
2025-04-15,IAH,PDX,UA,0,0.3444329863410063
2025-04-13,SFO,FAT,OO,1,0.9082503899515492
2025-04-21,CMI,ORD,MQ,0,0.06812566109119934
2025-04-25,DEN,LNK,OO,1,0.20562796159527
2025-04-29,ATL,MSY,DL,0,0.40852738781384673
2025-04-01,GSO,LGA,YX,0,0.318993469321757
2025-04-18,MCO,PVD,B6,1,0.6490342292827636
2025-04-21,MKE,ATL,DL,0,0.3335799373962534
2025-04-27,DFW,LAX,AA,1,0.7895660362660016
2025-04-10,MIA,LAS,AA,1,0.861850555232695
2025-04-11,DEN,PHX,WN,0,0.6751322608056151
2025-04-20,MSY,BNA,WN,0,0.5416804882409378
2025-04-11,BTV,DTW,OO,0,0.16680491340268727
2025-04-13,DEN,BIL,UA,1,0.14391708616634935
2025-04-05,DEN,SEA,WN,0,0.6501434744185552
2025-04-07,CVG,IAH,UA,0,0.311324625507295
2025-04-15,AUS,BNA,OO,0,0.43807318834230163
2025-04-28,PHL,ORF,OH,1,0.31640419959000327
2025-04-24,BWI,DAL,WN,1,0.4122411887086279
2025-04-17,SEA,SAN,AS,1,0.713800309725198
2025-04-27,MCO,MIA,AA,0,0.5756059900856286
2025-04-30,JAX,ATL,DL,0,0.29633255706000267
2025-04-13,LGA,MCO,F9,1,0.6430596210991227
2025-04-12,ATL,LIT,DL,0,0.377351524093573
2025-04-15,IAD,AUS,UA,0,0.5814797868969253
2025-04-19,ROC,ORD,UA,0,0.43014937539933784
2025-04-27,IAD,IAH,UA,0,0.8623577702189814
2025-04-20,LAS,DEN,WN,0,0.550248630394221
2025-04-26,DFW,RNO,AA,0,0.28511297330004676
2025-04-27,CLT,IND,AA,0,0.5918756358368121
2025-04-30,DTW,SBN,OO,0,0.20051887282790803
2025-04-19,DEN,LAS,UA,0,0.6800674934383635
2025-04-01,SNA,DEN,WN,0,0.40614880444270113
2025-04-07,TTN,MCO,F9,0,0.5185526581102807
2025-04-11,MSP,EWR,YX,0,0.548298064349443
2025-04-19,ATL,CHS,DL,0,0.22115459191662865
2025-04-07,BTV,DTW,OO,0,0.26207554455604115
2025-04-17,MSY,BWI,WN,0,0.914836344255492
2025-04-22,RIC,FLL,B6,0,0.46005972525749445
2025-04-07,LAX,ABQ,WN,0,0.5080317558647839
2025-04-15,ORD,LGA,AA,0,0.6440912966059673
2025-04-27,SAN,SJC,WN,0,0.5241723744598499
2025-04-09,SJC,SEA,AS,0,0.5059115342506447
2025-04-22,SAN,LAX,OO,0,0.29254514028478346
2025-04-15,ORD,ROA,OO,0,0.8636303579812117
2025-04-04,ATL,MGM,OO,0,0.46736794002898363
2025-04-30,LAS,RNO,NK,0,0.36216946121967925
2025-04-04,DFW,RSW,AA,1,0.8208117365364163
2025-04-05,SLC,TPA,WN,1,0.6324901958694521
2025-04-10,PHL,SFO,AA,0,0.19977620066465396
2025-04-10,ATL,EWR,UA,0,0.6806267382360691
2025-04-30,PHX,FAT,AA,0,0.6309379444843405
2025-04-26,DCA,LAS,WN,1,0.24944465420938955
2025-04-16,MIA,MCO,AA,1,0.6236414803490945
2025-04-02,MSP,DCA,DL,1,0.5830872165256328
2025-04-05,MFE,IAH,UA,0,0.14013917718469415
2025-04-25,GCC,DEN,OO,1,0.6312474786688234
2025-04-15,PHL,TPA,F9,0,0.46683094781937584
2025-04-07,DFW,BUR,AA,0,0.16912049698159018
2025-04-17,CLT,SAT,AA,0,0.3103138864432295
2025-04-03,BUR,OAK,WN,0,0.27501217401461747
2025-04-09,ORD,PHX,UA,0,0.5766732721226834
2025-04-01,ATL,HNL,DL,1,0.1075155021639793
2025-04-12,ORD,LGA,UA,0,0.5643107907223434
2025-04-09,MSN,CLT,OH,0,0.8653664669631512
2025-04-18,GRB,ORD,MQ,0,0.3695291050896557
2025-04-26,BDL,CLT,AA,0,0.3867089978171122
2025-04-11,GRR,DFW,AA,0,0.43782424319773433
2025-04-15,DFW,STL,AA,0,0.6228625129758831
2025-04-11,HOU,LAS,WN,0,0.9052458095939115
2025-04-08,DFW,BNA,MQ,0,0.6922106865794535
2025-04-05,HOU,BWI,WN,1,0.48732631758535844
2025-04-25,DFW,LGA,AA,0,0.6423121447316906
2025-04-19,PHL,ATL,OH,0,0.5587613536963857
2025-04-25,JAN,DFW,OO,1,0.7155131879757785
2025-04-23,PHX,DEN,WN,0,0.4169351135493365
2025-04-25,ORF,DFW,AA,0,0.7598408594933925
2025-04-03,MIA,MSP,DL,0,0.45229160229040666
2025-04-14,CLT,CVG,AA,0,0.3790680483031725
2025-04-25,DFW,TUL,AA,0,0.5918542166826254
2025-04-04,HOU,MEM,WN,1,0.653641277913412
2025-04-13,SEA,PSP,AS,0,0.2305226491579295
2025-04-14,MIA,IND,AA,0,0.40900963482644653
2025-04-11,DCA,TPA,AA,0,0.48428087915691814
2025-04-21,ATL,LGA,DL,0,0.5090385453675276
2025-04-14,DEN,HOU,WN,0,0.5280426668220728
2025-04-23,CLT,DTW,DL,0,0.547107217618609
2025-04-12,GPT,ATL,DL,0,0.33269831913093123
2025-04-25,PDX,LAX,AS,0,0.5407936572701735
2025-04-17,IAD,BOS,UA,0,0.32227540827141876
2025-04-17,EWR,PHX,AA,1,0.7255799335224148
2025-04-12,ORD,CLT,AA,0,0.6795456235197462
2025-04-18,JAX,BOS,B6,0,0.6446188068232004
2025-04-29,BOS,MSP,DL,0,0.5164672882092841
2025-04-22,LGB,LAS,WN,0,0.6593574817496372
2025-04-17,SFO,ONT,OO,0,0.7136826855703255
2025-04-30,MSP,ATL,DL,0,0.48965368740790816
2025-04-13,SEA,CVG,DL,0,0.45784158424759963
2025-04-18,STL,PHL,WN,0,0.3683548886926926
2025-04-14,ORD,GSP,OO,0,0.39283623152483826
2025-04-25,BTV,PHL,OH,0,0.9199173025027522
2025-04-25,DTW,MDW,OO,0,0.5105830476062746
2025-04-06,LAS,SMF,OO,0,0.4887775482023784
2025-04-03,SRQ,ATL,DL,0,0.43721139132306697
2025-04-18,MSP,DTW,DL,0,0.32411150559455953
2025-04-11,MSP,DTW,DL,0,0.3725639147473637
2025-04-20,EWR,LAX,UA,1,0.6027185471119997
2025-04-08,SAT,PHL,AA,1,0.9067261420639873
2025-04-04,JMS,DEN,OO,1,0.1636659092852151
2025-04-04,HSV,CLT,OH,0,0.24666180636338683
2025-04-13,EWR,MIA,NK,0,0.5233392204558097
2025-04-23,JFK,DCA,YX,0,0.46148061708354815
2025-04-15,LAX,SFO,OO,0,0.7640966736590872
2025-04-10,MIA,IAH,UA,0,0.3632861539704304
2025-04-03,MSY,MCO,WN,1,0.3658741856815012
2025-04-07,MSY,AUS,WN,0,0.42770721273094986
2025-04-13,SRQ,ORD,AA,0,0.9305760257428571
2025-04-29,SAN,SFO,WN,1,0.9352612449412776
2025-04-23,LAS,MDW,WN,0,0.5333124977169434
2025-04-16,DEN,SFO,F9,0,0.8846324078369581
2025-04-15,DCA,BNA,WN,0,0.3103180200769771
2025-04-21,EWR,IND,YX,1,0.2812330538782099
2025-04-13,LAS,GRR,G4,0,0.8836270446945401
2025-04-11,DFW,PHX,AA,0,0.632824806037286
2025-04-11,IAD,LAX,UA,0,0.5867414732496039
2025-04-09,BNA,ATL,WN,0,0.2826792748630448
2025-04-18,ORD,IND,MQ,0,0.5189966102601038
2025-04-26,EWR,SAN,UA,1,0.4668951177082577
2025-04-26,BLI,AZA,G4,0,0.04954183002212771
2025-04-30,SLC,DEN,DL,0,0.47350362646367744
2025-04-24,CLE,IAD,YX,0,0.15610535481718177
2025-04-14,BHM,HOU,WN,0,0.7450468300585016
2025-04-07,PHX,SJC,OO,0,0.447202365918341
2025-04-18,DAL,JAX,WN,1,0.21483006611761477
2025-04-21,DFW,LGA,AA,0,0.3487299529846725
2025-04-05,IAH,DFW,UA,1,0.5867991204580605
2025-04-23,LAS,OAK,NK,0,0.602224606262659
2025-04-18,RSW,IND,WN,1,0.6934421383157476
2025-04-08,DEN,MSP,DL,0,0.40131072631544756
2025-04-24,BNA,LAS,WN,0,0.31193853089925305
2025-04-20,CHS,ORD,UA,0,0.6206399330509678
2025-04-01,GRR,MCO,WN,0,0.11596940280455717
2025-04-24,LGA,SDF,YX,0,0.5186752085572509
2025-04-12,BFL,PHX,AA,0,0.3816091788801648
2025-04-02,AUS,ELP,WN,0,0.7033629387240478
2025-04-13,DEN,LGA,WN,0,0.690274281871853
2025-04-26,ATL,LAX,DL,1,0.4943058281288689
2025-04-27,DFW,BNA,AA,0,0.8741019977482526
2025-04-05,SFO,PIT,UA,0,0.08714758393119847
2025-04-25,FLL,ALB,B6,0,0.9224731193307677
2025-04-03,TPA,DCA,WN,1,0.5338475589342293
2025-04-18,ORD,BOS,UA,0,0.493080440704945
2025-04-09,ATL,PHX,DL,0,0.5137366331474827
2025-04-12,ILM,CLT,AA,0,0.25473393779395487
2025-04-04,IAH,SFO,UA,0,0.5600845462258534
2025-04-29,SAN,SFO,UA,0,0.8598842290794309
2025-04-13,BNA,CHS,WN,0,0.8148125852357907
2025-04-23,DTW,DFW,DL,1,0.36935551707656494
2025-04-10,LGA,ATL,DL,0,0.3530309764297101
2025-04-08,MCI,TPA,WN,0,0.21081332231336572
2025-04-25,ATL,BOS,DL,0,0.5954160012497508
2025-04-17,OKC,SAT,WN,0,0.20740840428694374
2025-04-14,SLC,GTF,OO,0,0.14406604670330675
2025-04-02,AUS,LGB,WN,1,0.16072788449061495
2025-04-26,ORD,LGA,UA,0,0.35741753627525086
2025-04-21,SAT,TPA,WN,0,0.1212864328920637
2025-04-12,CHS,DCA,OH,0,0.33207179670360404
2025-04-19,LAX,SLC,DL,0,0.3327469314324067
2025-04-29,ORD,PHX,AA,0,0.6652774033436407
2025-04-24,LAX,CLT,AA,0,0.44263568711209783
2025-04-05,DFW,BIL,MQ,0,0.13189931453280657
2025-04-17,LAS,PDX,AS,0,0.4581201067188639
2025-04-23,LAS,SFO,AS,0,0.7112241674959232
2025-04-02,AUS,DEN,UA,0,0.28361977524199306
2025-04-26,MIA,SFO,AA,0,0.8815274102018467
2025-04-28,CMH,BNA,WN,0,0.647344152577911
2025-04-12,BDL,SJU,B6,1,0.9223314533401595
2025-04-13,PIA,DEN,OO,0,0.16205570375635106
2025-04-24,ORD,ICT,OO,0,0.48049749579397505
2025-04-30,ATL,BWI,DL,0,0.6677940827010231
2025-04-06,EWR,SEA,AS,0,0.25825384095983744
2025-04-14,CHS,DEN,UA,0,0.48412916137163303
2025-04-12,DFW,CLT,AA,0,0.5338213137098196
2025-04-27,ORD,ORF,UA,0,0.20212603205880628
2025-04-18,PSP,ORD,AA,0,0.8388107292625043
2025-04-23,PHL,ORD,UA,0,0.39119264635265
2025-04-21,PHX,PDX,AS,0,0.24826212270477133
2025-04-06,BWI,BUF,WN,0,0.5196919718575863
2025-04-09,ATL,STL,DL,0,0.5346667443296559
2025-04-30,DEN,ASE,OO,0,0.6443475699404373
2025-04-24,LAX,LAS,UA,0,0.47575576493190824
2025-04-04,GTF,MSP,OO,0,0.07522823263232385
2025-04-03,CLE,EWR,UA,0,0.19799260529213678
2025-04-23,BWI,BDL,WN,1,0.19518526760119917
2025-04-11,ORD,BMI,MQ,0,0.5149483350479689
2025-04-20,LAN,ORD,MQ,1,0.5948714330633667
2025-04-10,LAX,EWR,UA,0,0.2861715474450394
2025-04-21,IAH,DEN,UA,1,0.2154637255914088
2025-04-14,PHX,SNA,WN,0,0.5689381662164082
2025-04-19,IAD,JFK,OO,0,0.691870652685386
2025-04-28,XWA,DEN,OO,1,0.7083350743814565
2025-04-05,CLE,LGA,F9,0,0.48674793511548486
2025-04-06,AUS,DEN,UA,0,0.3107305947823739
2025-04-11,SLC,EWR,DL,0,0.7055046512961953
2025-04-08,TPA,LGA,DL,1,0.31839145223791976
2025-04-05,MIA,SJU,AA,0,0.34101871429248415
2025-04-12,ORD,FLL,UA,0,0.34663300603112346
2025-04-30,MKE,ORD,OO,0,0.5366873579590425
2025-04-18,ATL,MSN,DL,0,0.24991229617479896
2025-04-08,MSP,LAS,DL,0,0.47727889419628966
2025-04-08,TUL,CLT,OH,1,0.35294544243130416
2025-04-07,LAS,PDX,AS,0,0.33067897221651743
2025-04-27,ORD,TPA,UA,0,0.7112335630857938
2025-04-24,DEN,SLC,WN,1,0.44307524062756226
2025-04-29,SDF,DEN,WN,0,0.5537453074834278
2025-04-20,CLT,PIT,AA,0,0.3305870414550479
2025-04-15,STL,SAT,WN,0,0.9203983675344867
2025-04-08,DEN,ATL,UA,0,0.5332008608530737
2025-04-26,DEN,LBB,OO,1,0.8590648127397827
2025-04-28,PHX,LAX,OO,0,0.39628520807942114
2025-04-28,MBS,DTW,OO,0,0.14144839483215182
2025-04-09,ATL,IAH,F9,0,0.34888842373774914
2025-04-27,ORD,SJU,UA,0,0.6987335379086096
2025-04-25,DEN,TUL,OO,0,0.5329626095631811
2025-04-17,MSP,PHX,WN,0,0.5441823726306276
2025-04-30,CMH,DCA,MQ,0,0.21080313648398216
2025-04-12,DEN,SEA,AS,0,0.4469683821223798
2025-04-04,FLL,PHX,B6,0,0.32168753514763454
2025-04-23,CLT,BWI,WN,0,0.6580429611779751
2025-04-20,ATL,CLT,OH,0,0.43034671619715814
2025-04-21,MIA,CLT,NK,0,0.4367899877606259
2025-04-19,SDF,DFW,AA,1,0.7788310028797887
2025-04-16,SJU,PVD,B6,1,0.49301575250511004
2025-04-24,MIA,EYW,MQ,0,0.45654196817021236
2025-04-29,SEA,SFO,UA,0,0.586014276891598
2025-04-18,LAS,GEG,WN,0,0.41724245783884173
2025-04-20,ORD,PHX,UA,1,0.608021246720637
2025-04-26,ORD,PVD,OO,0,0.8808745842033976
2025-04-09,DFW,OMA,AA,0,0.755991733275013
2025-04-22,LAX,FLL,B6,0,0.5488854016462547
2025-04-24,BHM,CLT,OH,0,0.4935610405759517
2025-04-27,SAT,DEN,WN,0,0.5868503228512504
2025-04-23,IAH,RSW,UA,0,0.537073249751389
2025-04-14,BIL,DEN,UA,0,0.19991988268860061
2025-04-09,LGB,SLC,OO,0,0.10819606940723846
2025-04-03,EWR,SFO,UA,0,0.7693167323043396
2025-04-01,DCA,BOS,AA,0,0.5872068116416799
2025-04-05,LAX,SFO,OO,0,0.8328742667816712
2025-04-01,MKE,ATL,WN,0,0.21959925987657464
2025-04-21,PHL,BDL,OH,1,0.476384003901616
2025-04-09,PDX,LAX,AS,0,0.4468449857345854
2025-04-11,SEA,LIH,DL,0,0.5794685567959419
2025-04-15,BNA,RDU,YX,0,0.21431447883815744
2025-04-08,PHX,MCI,WN,0,0.2386531789104083
