FlightDate,Origin,Dest,Reporting_Airline,y_true,y_prob
2025-04-28,ABE,CLT,OH,0,0.34089944227087304
2025-04-08,HOU,MDW,WN,0,0.6004113900927321
2025-04-05,LAS,PDX,WN,0,0.5959648921377293
2025-04-04,MDW,PHX,WN,0,0.45789399204389986
2025-04-02,ORF,BWI,WN,0,0.08479701083664884
2025-04-20,MSY,HOU,WN,1,0.3429020352566818
2025-04-07,SAN,SMF,WN,0,0.5871487010110761
2025-04-05,BHM,CLT,OH,0,0.553210674555733
2025-04-25,CAE,DCA,OH,0,0.6968550401004634
2025-04-09,SMF,DFW,AA,0,0.0
2025-04-26,PIT,LGA,YX,0,0.5224415048359063
2025-04-14,SJC,HNL,WN,0,0.8531839562181309
2025-04-29,LGA,DEN,WN,0,0.26730492137130635
2025-04-14,HOU,BWI,WN,0,0.5801406103436019
2025-04-01,LAX,PHX,OO,0,0.4424012045182939
2025-04-13,MIA,LGA,DL,1,0.7610399893243173
2025-04-24,MIA,ATL,F9,0,0.643256496426373
2025-04-14,STL,MSP,WN,0,0.6941912353636669
2025-04-05,SLC,LGB,WN,0,0.35028194222590003
2025-04-25,SLC,MCI,DL,0,0.0
2025-04-17,DCA,MHT,OH,1,0.6682854883692562
2025-04-29,SAV,CLT,OH,1,0.20444436124007767
2025-04-27,ATL,CVG,DL,0,0.29387002029969544
2025-04-14,MDW,JAX,WN,0,0.0
2025-04-07,PHL,PBI,F9,0,0.6114813135013393
2025-04-28,CLT,CHS,AA,0,0.49218496484586255
2025-04-22,LEX,CLT,OH,1,0.7275656272110574
2025-04-13,DEN,ORD,AA,1,0.42880461853967616
2025-04-01,ONT,SMF,WN,0,0.44813542705385045
2025-04-13,PHX,OMA,OO,0,0.478845448509919
2025-04-20,PBI,BDL,B6,0,0.4967196471846822
2025-04-09,BNA,FLL,WN,0,0.0
2025-04-08,PHX,ORD,AA,0,0.5862209055912642
2025-04-03,TPA,MCI,WN,1,0.0
2025-04-14,MCO,RDU,YX,0,0.2608210922931163
2025-04-08,ORD,SYR,UA,0,0.3831988054441685
2025-04-17,LGA,ORD,UA,0,0.21077193876369343
2025-04-14,CLE,BNA,WN,0,0.44001912554361394
2025-04-17,BOS,BNA,WN,1,0.400969515156217
2025-04-02,DEN,HDN,UA,0,0.5913069877488102
2025-04-01,AUS,MAF,OO,0,0.17106363781614473
2025-04-17,DEN,FAT,UA,0,0.691146972784447
2025-04-21,SJC,DEN,WN,0,0.19493465496051965
2025-04-10,LAX,AUS,WN,0,0.7817348333203269
2025-04-21,ATW,DEN,OO,0,0.0
2025-04-21,MAF,DFW,MQ,0,0.47589290383308047
2025-04-14,PIT,ORD,UA,0,0.25067189756464164
2025-04-15,ORD,LGA,UA,1,0.4384452731879658
2025-04-14,DFW,MHK,MQ,1,0.5010095038172051
2025-04-23,SAN,DFW,AA,0,0.6004113900927321
2025-04-14,FSD,FLL,G4,0,1.0
2025-04-03,PHX,DEN,UA,0,0.48183485838508533
2025-04-17,LGA,MCO,AA,0,0.38237127190986037
2025-04-13,MCO,BWI,NK,1,0.5862209055912642
2025-04-08,IND,MCO,NK,0,0.7063858555318723
2025-04-17,ORD,TUL,YX,0,0.46887178864391627
2025-04-09,PIT,BWI,WN,0,0.5449108892611798
2025-04-16,RSW,ORD,AA,1,0.6669948524507653
2025-04-07,DFW,PHX,F9,0,0.6875016525574075
2025-04-02,FLL,LAX,B6,0,0.24055244724437172
2025-04-26,BWI,GSP,WN,0,0.0
2025-04-19,PIA,ORD,OO,0,0.5895575611288199
2025-04-17,TUS,ATL,DL,0,0.0
2025-04-04,BWI,ATL,WN,0,0.48390184244808965
2025-04-30,TPA,JFK,B6,0,0.36204324388836917
2025-04-25,SFO,SAN,OO,1,0.8003495575432227
2025-04-24,EGE,DEN,OO,1,0.37048442393418857
2025-04-12,MCO,EWR,UA,0,0.7242494851232892
2025-04-05,RSW,BWI,WN,0,0.8365090708540309
2025-04-29,DEN,DTW,DL,1,0.769018920974395
2025-04-18,PHX,AUS,WN,0,0.8365090708540309
2025-04-04,LAX,SFO,UA,0,0.8003495575432227
2025-04-25,DEN,CHS,UA,0,0.7063858555318723
2025-04-27,ATL,BNA,DL,0,0.36857476504087167
2025-04-26,DFW,JFK,AA,1,0.8145118961656781
2025-04-11,IAH,ORD,AA,0,0.0
2025-04-04,FSD,MSP,OO,0,0.4843546949220948
2025-04-23,OGG,PDX,HA,1,0.7531069004704487
2025-04-13,BNA,OMA,WN,0,0.0
2025-04-26,TPA,PHL,NK,0,0.6350826730262459
2025-04-25,ORD,TUS,AA,0,0.6083300124693087
2025-04-14,HOU,MAF,WN,0,0.36642632165430367
2025-04-04,MSY,MIA,AA,0,0.15077430303259795
2025-04-30,STL,MIA,WN,0,0.6941912353636669
2025-04-28,IAD,DFW,UA,0,0.4266936109658921
2025-04-20,CLT,LAX,AA,1,0.6493512023615656
2025-04-09,MDW,LAS,F9,0,0.5624458805436887
2025-04-30,SJU,RDU,B6,0,0.4327950245573903
2025-04-08,CLT,ECP,AA,0,0.1431884962493754
2025-04-05,ORD,DCA,AA,0,0.5862209055912642
2025-04-27,MSP,ORD,MQ,0,0.3256831813561988
2025-04-28,IAD,ORD,UA,0,0.4256933948060071
2025-04-23,IND,LAS,WN,0,0.6941912353636669
2025-04-03,COS,DFW,OO,0,0.6047975756260029
2025-04-04,MDW,LGB,WN,0,0.0
2025-04-11,SFO,HNL,HA,0,0.3770782187140679
2025-04-13,LGA,DEN,UA,0,0.3579652730950774
2025-04-22,ONT,SFO,OO,0,0.49218496484586255
2025-04-30,SEA,PDX,OO,0,0.5316178403481608
2025-04-16,LAS,DFW,F9,0,0.15163759605963847
2025-04-19,CLT,MSN,AA,0,0.643256496426373
2025-04-18,MIA,DCA,AA,0,0.7571069829606022
2025-04-11,MSN,ORD,YX,0,0.7242494851232892
2025-04-17,LGA,PBI,B6,0,0.5848859213767986
2025-04-30,LAX,DEN,UA,0,0.29387002029969544
2025-04-20,TVC,FLL,G4,0,0.0
2025-04-10,TUL,ORD,YX,0,0.0
2025-04-11,CLE,ORD,YX,0,0.2546897114208264
2025-04-18,PGD,LEX,G4,0,0.0
2025-04-26,EWR,IAH,UA,0,0.7610399893243173
2025-04-12,LAX,JFK,DL,0,0.5194527209835953
2025-04-24,DCA,TUL,OH,0,0.0
2025-04-04,LAS,ORD,WN,1,0.3594374986535296
2025-04-24,CLT,SBN,OH,0,0.1882936273350672
2025-04-02,JFK,CMH,YX,0,0.5772001504502436
2025-04-25,MCO,BWI,WN,1,0.2608210922931163
2025-04-05,XNA,CLT,AA,1,0.27242876734626653
2025-04-28,BWI,ATL,F9,0,0.48579433612125744
2025-04-30,MYR,CLT,OH,0,0.49218496484586255
2025-04-01,DFW,SLC,DL,0,0.47774765149475046
2025-04-29,LAS,IND,WN,0,0.6004113900927321
2025-04-11,RDU,STL,WN,0,0.0
2025-04-06,SEA,TUS,AS,0,0.7485587437242242
2025-04-03,MSP,BOI,DL,1,0.0
2025-04-05,HNL,LIH,HA,0,0.478845448509919
2025-04-05,IAH,PDX,UA,1,0.478845448509919
2025-04-01,LGA,GSO,YX,0,0.36204324388836917
2025-04-27,ATL,DFW,AA,0,0.0
2025-04-06,STL,DTW,DL,0,0.35028194222590003
2025-04-05,ORD,CMH,UA,0,0.6873370927369724
2025-04-07,LAS,JFK,B6,0,0.5862209055912642
2025-04-05,IAD,FLL,UA,1,0.0
2025-04-30,SMF,SAN,OO,0,0.5548203356173776
2025-04-24,CLT,GRR,AA,0,0.553210674555733
2025-04-05,SEA,PHX,DL,0,0.665133567561641
2025-04-10,FLL,SFO,UA,0,0.8753770618531003
2025-04-05,DSM,ORD,YX,0,0.17220869166431083
2025-04-11,BWI,ALB,WN,0,0.8365090708540309
2025-04-12,DTW,OMA,OO,1,0.5366449386548289
2025-04-16,LAS,SJC,WN,0,0.05338703030427462
2025-04-22,IAD,SEA,DL,0,0.0
2025-04-27,HNL,LIH,WN,0,0.3594374986535296
2025-04-10,BNA,BWI,WN,0,0.39129681161679186
2025-04-04,SEA,KTN,AS,0,0.35028194222590003
2025-04-28,LAX,SEA,DL,0,0.23934467496750028
2025-04-17,MCO,SMF,AS,0,0.691146972784447
2025-04-06,LAS,STL,WN,0,0.6493512023615656
2025-04-03,JFK,LAX,DL,1,0.28481963457457776
2025-04-03,LAS,MOT,G4,1,0.691146972784447
2025-04-30,ATL,BNA,DL,0,0.5316178403481608
2025-04-07,ORD,LGA,YX,1,0.48183485838508533
2025-04-12,DTW,PHL,AA,0,0.15077430303259795
2025-04-22,MCI,MDW,WN,0,0.6038277498452387
2025-04-12,SLC,PHX,OO,0,0.3007523904645797
2025-04-23,PHL,SFO,UA,0,0.28481963457457776
2025-04-02,ATL,PHL,DL,0,0.15163759605963847
2025-04-09,DEN,LAS,F9,0,0.5334023843534959
2025-04-29,ITO,HNL,WN,0,0.26730492137130635
2025-04-24,MSY,SEA,AS,0,0.0
2025-04-22,IAH,DCA,UA,0,0.4256933948060071
2025-04-21,ATL,BHM,DL,0,0.2140849156841909
2025-04-29,BOI,DEN,UA,0,0.23844677492254157
2025-04-01,MIA,BOS,B6,1,0.5624458805436887
2025-04-01,PHX,FAR,MQ,0,0.6004113900927321
2025-04-07,LAS,BUR,NK,0,0.5548203356173776
2025-04-06,SEA,BOS,DL,0,0.36642632165430367
2025-04-06,SLC,SAT,DL,0,0.6281581439291799
2025-04-28,PHX,MCO,F9,0,0.6004113900927321
2025-04-25,SFO,KOA,UA,0,0.5210078072202786
2025-04-01,ORD,CMH,MQ,1,0.49218496484586255
2025-04-29,TUL,CLT,OH,1,0.3188218952044462
2025-04-23,FAT,LAX,OO,0,0.0
2025-04-25,PIT,EWR,YX,0,0.3256831813561988
2025-04-17,FLL,AUS,WN,1,0.15163759605963847
2025-04-07,RDU,JFK,B6,0,0.5334023843534959
2025-04-13,SNA,PHX,AA,0,0.46772169518384465
2025-04-30,PHX,DTW,AA,0,0.24055244724437172
2025-04-28,ORD,PHX,UA,0,0.33122738481229946
2025-04-18,RDM,LAX,OO,0,0.0
2025-04-15,XNA,LGA,YX,0,0.4256933948060071
2025-04-30,MIA,ORD,AA,0,0.14811958145405996
2025-04-26,LAX,ATL,DL,1,0.6041784586209854
2025-04-28,DCA,MCO,DL,1,0.5524093414484771
2025-04-29,LGA,DTW,YX,1,0.6941912353636669
2025-04-11,SEA,SJC,AS,1,0.7571069829606022
2025-04-07,SAT,DFW,OO,1,0.47589290383308047
2025-04-18,GEG,SFO,OO,1,0.4886994462158079
2025-04-05,CLT,ROC,OH,0,0.0
2025-04-10,DEN,SDF,UA,1,0.0
2025-04-07,DCA,CLE,OH,0,0.3620432438883694
2025-04-24,SEA,LAS,AS,1,0.5848859213767986
2025-04-14,RSW,MSP,DL,0,0.14394514567713754
2025-04-27,CLT,MCO,AA,0,0.42215915586061536
2025-04-07,AUS,DTW,DL,0,0.21374893865390174
2025-04-28,ATL,CMH,DL,0,0.46155775165913066
2025-04-17,LEX,DFW,MQ,0,0.7437635427100923
2025-04-26,BUR,SFO,OO,0,0.691146972784447
2025-04-06,OAK,ABQ,WN,0,0.0
2025-04-21,MCI,PHX,WN,0,0.5449108892611798
2025-04-05,CVG,MCO,WN,1,0.864815941658019
2025-04-02,ELP,HOU,WN,1,0.3831988054441685
2025-04-29,ATL,SHV,OO,0,0.7275656272110574
2025-04-12,LGA,MIA,DL,0,0.14811958145405996
2025-04-20,LGA,DFW,DL,0,0.5865651728338565
2025-04-27,COS,DAL,WN,1,0.0
2025-04-13,LAS,SJC,WN,0,0.400969515156217
2025-04-24,PHX,RNO,WN,0,0.783574807260481
2025-04-10,MCO,DCA,DL,1,0.4572534756193727
2025-04-14,PVD,PGD,G4,0,0.0
2025-04-18,BNA,CLT,AA,0,0.3256831813561988
2025-04-24,LAS,BLI,G4,0,0.0
2025-04-21,AUS,HOU,WN,1,0.18131104591798597
2025-04-06,SEA,CMH,AS,0,0.0
2025-04-05,ATL,IND,DL,0,0.4572534756193727
2025-04-25,JAX,ATL,DL,0,0.400969515156217
2025-04-26,HOU,BNA,WN,0,0.6162144934371742
2025-04-05,AUS,MCO,WN,1,0.6493512023615656
2025-04-28,ORD,JAX,MQ,0,0.33122738481229946
2025-04-25,BOS,SEA,B6,0,0.691146972784447
2025-04-30,MIA,CHS,AA,0,0.5449108892611798
2025-04-07,PHL,CVG,OH,1,0.5624458805436887
2025-04-15,MCO,LGA,DL,1,0.24055244724437172
2025-04-11,ATL,LGA,WN,0,0.14811958145405996
2025-04-20,DEN,PDX,UA,0,0.691146972784447
2025-04-24,BNA,ORD,OO,0,0.635316852953278
2025-04-05,IND,FLL,NK,0,0.7810460448550144
2025-04-08,MDW,RDU,WN,0,0.20444436124007767
2025-04-10,LGA,GSO,YX,0,0.46887178864391627
2025-04-11,BUF,BWI,WN,0,0.36642632165430367
2025-04-06,SLC,DFW,F9,0,0.4112337464273206
2025-04-03,MIA,MCO,YX,0,0.5861767979890393
2025-04-14,CHS,LGA,NK,0,0.6004113900927321
2025-04-15,DCA,IND,MQ,0,0.19493465496051965
2025-04-12,MIA,MSP,DL,1,0.5895575611288199
2025-04-14,PHX,ONT,WN,0,0.6004113900927321
2025-04-22,DEN,SFO,WN,0,0.8614809937915252
2025-04-03,LAS,LAX,UA,0,0.48312749087075724
2025-04-14,LGA,ATL,DL,0,0.23844677492254157
2025-04-17,MCO,ORD,UA,0,0.6678388515980735
2025-04-10,SAN,DCA,AS,1,0.5895575611288199
2025-04-20,ATL,RDU,DL,0,0.36857476504087167
2025-04-24,HOU,LAS,WN,1,0.6968550401004634
2025-04-17,LGA,TPA,DL,0,0.691146972784447
2025-04-16,ATL,STL,DL,0,0.33122738481229946
2025-04-22,LGA,CVG,YX,0,0.4256933948060071
2025-04-02,MDW,ELP,WN,1,0.0
2025-04-08,AUS,IAD,UA,0,0.0
2025-04-23,TUL,MDW,WN,0,0.6038277498452387
2025-04-12,BWI,BOS,NK,0,0.4598263535078781
2025-04-01,DEN,ORD,UA,0,0.4327950245573903
2025-04-23,TPA,CLT,AA,0,0.4424012045182939
2025-04-26,DFW,JFK,DL,1,0.7852810297655458
2025-04-14,FAR,DFW,MQ,0,0.34089944227087304
2025-04-07,DFW,ATL,DL,1,0.7302663010803391
2025-04-05,RSW,ATL,DL,0,0.3637495415173658
2025-04-06,STL,SAT,WN,0,0.82149956298478
2025-04-18,LAX,FAT,OO,0,0.4419227276626807
2025-04-06,DFW,FAR,MQ,0,0.5010095038172051
2025-04-17,SEA,PDX,OO,0,0.48183485838508533
2025-04-27,PVU,SAN,G4,0,0.3256831813561988
2025-04-06,PHX,ORD,UA,0,0.42403674783236706
2025-04-05,DFW,FLG,OO,1,0.0
2025-04-18,LAX,DFW,AA,0,0.38237127190986037
2025-04-13,BNA,ATL,DL,0,0.0
2025-04-25,SAT,DEN,UA,1,0.5959648921377293
2025-04-05,DFW,RAP,MQ,1,0.3637495415173658
2025-04-15,LGA,MIA,AA,1,0.7302663010803391
2025-04-27,ASE,DEN,OO,1,0.5368564651517193
2025-04-02,AUS,ORD,UA,1,0.021161714283721114
2025-04-09,PHX,MIA,AA,0,0.5449108892611798
2025-04-11,MDW,SAV,WN,0,0.0
2025-04-25,DCA,BOS,YX,0,0.5865651728338565
2025-04-06,PHX,IAH,F9,0,0.15029892979829101
2025-04-26,SEA,KTN,AS,0,0.35028194222590003
2025-04-05,BNA,SEA,AS,0,0.3770782187140679
2025-04-10,CHS,MDW,WN,0,0.0
2025-04-28,DFW,VPS,OH,0,0.6114813135013393
2025-04-29,SEA,SMF,OO,0,0.49671964718468203
2025-04-28,PSC,LAS,G4,0,0.6004113900927321
2025-04-14,DEN,MCI,WN,0,0.3813978740427476
2025-04-24,PNS,ATL,DL,0,0.03797920022702798
2025-04-15,SAN,SLC,DL,0,0.4256933948060071
2025-04-01,LAS,DCA,WN,0,0.534462530282099
2025-04-07,ORF,MCO,NK,0,0.47009571558796703
2025-04-24,DSM,IAH,UA,0,0.0
2025-04-18,AUS,ATL,DL,0,0.3579652730950774
2025-04-05,SEA,IND,AS,1,0.0
2025-04-10,PNS,ORD,UA,0,0.7545966531794674
2025-04-27,ATL,MIA,DL,0,0.3813978740427476
2025-04-28,STL,ATL,WN,0,0.6941912353636669
2025-04-16,PHL,LGA,YX,0,0.5010095038172051
2025-04-22,ORD,SEA,DL,0,0.6941912353636669
2025-04-24,DCA,IND,YX,0,0.1343601725178413
2025-04-25,MIA,LAX,AA,1,0.3594374986535296
2025-04-04,BOS,IND,YX,0,0.2546897114208264
2025-04-29,MSY,ATL,WN,0,0.0
2025-04-07,MIA,TPA,MQ,0,0.47589290383308047
2025-04-25,RSW,JFK,B6,0,0.7810460448550144
2025-04-04,DCA,MCO,B6,0,0.635316852953278
2025-04-01,LAS,RDU,WN,0,0.8405023128528686
2025-04-05,HOU,CMH,WN,1,0.9830178748621976
2025-04-03,PNS,BNA,WN,1,0.8549123574326005
2025-04-03,DTW,PIT,DL,0,0.1343601725178413
2025-04-25,SYR,DCA,OH,0,0.0
2025-04-23,DCA,SDF,OH,1,0.1882936273350672
2025-04-14,PHX,AUS,AA,0,0.8194957226474553
2025-04-18,LAS,CLT,AA,0,0.7571069829606022
2025-04-22,IAH,MCO,UA,0,0.3813978740427476
2025-04-17,SGF,CLT,MQ,0,0.6502165781003636
2025-04-20,ATL,ORD,DL,0,0.37828664430538783
2025-04-06,LAX,JFK,B6,0,0.42403674783236706
2025-04-25,BWI,ATL,DL,1,0.424981820850317
2025-04-28,LAX,DTW,DL,1,0.5194527209835953
2025-04-28,MSP,DCA,OH,0,0.15029892979829101
2025-04-12,MIA,LGA,DL,0,0.7610399893243173
2025-04-10,BNA,DAL,WN,1,0.739415162865523
2025-04-21,COS,PHX,WN,0,0.48579433612125744
2025-04-04,DEN,COS,OO,1,0.7687912591351923
2025-04-07,IAD,DTW,OO,0,0.37707821871406805
2025-04-12,PVD,DCA,YX,0,0.17220869166431083
2025-04-29,RDD,SFO,OO,0,0.0
2025-04-21,JFK,LAX,AA,0,0.14394514567713754
2025-04-18,PVD,ORD,YX,0,0.0
2025-04-06,SLC,ORD,UA,0,0.5210078072202786
2025-04-01,LAS,SFO,AS,0,0.6811719630802624
2025-04-19,MFE,DFW,MQ,0,0.5895575611288199
2025-04-29,MCO,SJU,B6,0,0.3052459163023666
2025-04-05,CVG,SRQ,G4,0,0.0
2025-04-03,ORD,IAH,F9,1,0.5334023843534959
2025-04-03,PHX,RNO,AA,0,0.6669948524507653
2025-04-05,DEN,DAL,WN,0,0.478845448509919
2025-04-17,MIA,MSY,AA,0,0.7545966531794674
2025-04-06,FLL,BNA,NK,0,0.6682854883692562
2025-04-20,LAS,TUS,WN,0,0.6493512023615656
2025-04-27,SEA,CLT,AA,0,0.6721675156228146
2025-04-30,LAX,SFO,WN,0,0.7878917598168416
2025-04-25,DEN,FAR,UA,0,0.7545966531794674
2025-04-05,PDX,ANC,AS,0,0.0
2025-04-13,SLC,ATL,DL,0,0.21374893865390174
2025-04-13,PHX,MSY,AA,0,0.6669948524507653
2025-04-03,EWR,TPA,UA,0,0.691146972784447
2025-04-05,ATL,DCA,DL,1,0.46155775165913066
2025-04-28,DEN,SGU,OO,0,0.5548203356173776
2025-04-30,DCA,JFK,B6,0,0.1882936273350672
2025-04-01,CLT,SAN,AA,1,0.6669948524507653
2025-04-10,SDF,ATL,DL,0,0.273216970391189
2025-04-14,DCA,BNA,OH,1,0.4424012045182939
2025-04-02,CLT,SDF,OH,0,0.6004113900927321
2025-04-05,DFW,IND,AA,1,0.7531069004704487
2025-04-13,SEA,OKC,AS,0,0.7485587437242242
2025-04-17,MIA,ATL,AA,1,0.553210674555733
2025-04-20,ECP,ORD,UA,0,0.0
2025-04-13,STL,LGA,WN,0,0.35028194222590003
2025-04-08,CLT,ILM,AA,0,0.48579433612125744
2025-04-05,PDX,SEA,OO,0,0.3594374986535296
2025-04-18,SAN,DTW,DL,0,0.40662971082284916
2025-04-13,MCO,AUS,NK,0,0.47774765149475046
2025-04-16,MCO,SAT,WN,0,0.3451075740095474
2025-04-17,ORD,STL,MQ,1,0.46772169518384465
2025-04-22,ELP,DFW,AA,1,0.6808445538305706
2025-04-26,LAX,TUL,OO,0,0.0
2025-04-09,LGA,MIA,AA,1,0.4499523496975966
2025-04-04,CHS,DCA,AA,0,0.5390436768633349
2025-04-16,SDF,DTW,OO,0,0.1882936273350672
2025-04-14,SLC,BUR,DL,0,0.14394514567713754
2025-04-10,PNS,CLT,OH,1,0.6493512023615656
2025-04-27,TLH,MIA,MQ,0,0.2044443612400777
2025-04-05,LAS,ORD,NK,0,0.3594374986535296
2025-04-14,MSP,PHL,OH,1,0.6004113900927321
2025-04-04,LGA,PIT,YX,1,0.0
2025-04-27,EWR,PBI,UA,0,0.6873370927369724
2025-04-30,ATL,OMA,DL,0,0.4256933948060071
2025-04-26,SNA,LAS,NK,0,0.3007523904645797
2025-04-09,SFO,TUS,OO,0,0.0
2025-04-18,MCO,EWR,UA,1,0.7242494851232892
2025-04-19,ATL,BNA,DL,0,0.3637495415173658
2025-04-01,PHX,BOI,OO,0,0.36204324388836917
2025-04-17,ATL,RDU,DL,0,0.36857476504087167
2025-04-03,LGA,EYW,YX,0,0.0
2025-04-28,LAX,SLC,OO,0,0.3007523904645797
2025-04-23,BWI,CLT,AA,0,0.3256831813561988
2025-04-28,LAS,DEN,WN,0,0.5909278541777787
2025-04-01,ORD,DEN,WN,0,0.5108129973167318
2025-04-11,BOS,SAN,DL,0,0.8145118961656781
2025-04-16,PHX,DCA,AA,0,0.5801406103436019
2025-04-28,DTW,MIA,DL,0,0.7063858555318723
2025-04-13,SRQ,EWR,UA,0,0.6968550401004634
2025-04-21,ORD,MSP,DL,0,0.3652798094762379
2025-04-20,DCA,MDW,WN,0,0.6041784586209854
2025-04-29,BDL,MIA,AA,0,0.36642632165430367
2025-04-14,ORD,PHL,AA,0,0.48312749087075724
2025-04-28,OAK,DAL,WN,0,0.0
2025-04-01,CLT,SJU,AA,0,0.44001912554361394
2025-04-15,PHX,LAX,WN,0,0.48579433612125744
2025-04-03,DCA,ORD,AA,0,0.3256831813561988
2025-04-05,MCO,ATL,WN,1,0.653073328464749
2025-04-26,DFW,LAS,F9,0,0.7437635427100923
2025-04-21,MCO,SDF,NK,0,0.3052459163023666
2025-04-04,BNA,TPA,WN,0,0.24487736623299716
2025-04-09,TUS,ORD,OO,0,0.0
2025-04-20,MSY,LAS,WN,0,0.9830178748621976
2025-04-16,SEA,DEN,UA,0,0.15163759605963847
2025-04-08,MSN,PHX,AA,0,0.0
2025-04-18,SEA,EWR,AS,1,0.3620432438883694
2025-04-09,MAF,IAH,OO,0,0.6941912353636669
2025-04-24,IAH,DEN,UA,1,0.6473961038079148
2025-04-11,LGA,OKC,OO,0,0.6878172792286241
2025-04-11,EWR,DTW,DL,1,0.5861767979890393
2025-04-09,IAH,LGA,DL,0,0.3761593252359375
2025-04-23,DTW,TVC,DL,0,0.5772001504502436
2025-04-30,SFO,DEN,WN,0,0.5624458805436887
2025-04-04,DFW,SBN,OO,1,0.7545966531794674
2025-04-23,MSY,TPA,WN,0,0.5624458805436887
2025-04-23,ATW,SFB,G4,0,0.0
2025-04-12,DFW,ONT,AA,0,0.6682854883692562
2025-04-29,DFW,JFK,AA,1,0.6808445538305706
2025-04-25,MDW,MIA,WN,0,0.8985087700422393
2025-04-27,SLC,JAC,DL,0,0.400969515156217
2025-04-01,OMA,IAH,UA,0,0.15029892979829101
2025-04-02,SFO,LAX,UA,0,0.579357201129885
2025-04-07,PBI,PHL,F9,0,0.5624458805436887
2025-04-05,MCO,IND,F9,0,0.3620432438883694
2025-04-10,LAX,SMF,WN,1,0.44813542705385045
2025-04-25,CMH,RSW,WN,0,0.534462530282099
2025-04-09,DEN,GTF,OO,0,0.7852810297655458
2025-04-30,SLC,LAX,OO,0,0.6875016525574075
2025-04-13,LAS,SBP,OO,1,0.0
2025-04-06,MEM,DEN,UA,1,0.0
2025-04-29,ATL,DCA,WN,0,0.23844677492254157
2025-04-22,BHM,DEN,WN,0,0.33122738481229946
2025-04-01,PHX,AUS,WN,0,0.6038277498452387
2025-04-16,MIA,STT,AA,0,0.7852810297655458
2025-04-06,TYR,DFW,OO,0,0.4886994462158079
2025-04-08,MIA,DCA,DL,0,0.3813978740427476
2025-04-27,SFO,SEA,AS,0,0.7826425916647339
2025-04-03,MCO,LGA,B6,0,0.6473961038079148
2025-04-07,ATL,EWR,UA,1,0.3813978740427476
2025-04-30,HOU,BNA,WN,0,0.5926911519329137
2025-04-15,CLT,SAN,AA,0,0.47774765149475046
2025-04-17,YAK,CDV,AS,0,0.7852810297655458
2025-04-04,RNO,LAS,WN,1,0.42880461853967616
2025-04-20,DCA,MSY,WN,1,0.653073328464749
2025-04-24,DCA,BOS,AA,1,0.635316852953278
2025-04-17,CMH,PHL,YX,0,0.7545966531794674
2025-04-13,FSD,DFW,MQ,0,0.2044443612400777
2025-04-20,DFW,CAE,AA,1,0.691146972784447
2025-04-21,IAH,ORD,UA,1,0.4384452731879658
2025-04-04,LAX,PDX,OO,1,0.35943749865352953
2025-04-17,MCO,ATL,NK,0,0.691146972784447
2025-04-29,GNV,MIA,MQ,0,0.0
2025-04-17,HOU,STL,WN,1,0.7817348333203269
2025-04-24,CAK,CLT,OH,0,0.1882936273350672
2025-04-03,JAN,ATL,DL,0,0.44813542705385045
2025-04-05,STL,RSW,WN,1,0.0
2025-04-11,DCA,TLH,OH,0,0.0
2025-04-29,CMH,MCO,WN,0,0.6941912353636669
2025-04-06,MIA,JFK,AA,0,0.14811958145405996
2025-04-17,IAD,SFO,UA,0,0.28481963457457776
2025-04-05,ORD,PHX,WN,1,0.14811958145405996
2025-04-11,AUS,LAX,UA,0,0.6678388515980735
2025-04-30,MCO,DTW,NK,0,0.7302663010803391
2025-04-28,PHX,ABQ,OO,0,0.0
2025-04-22,IAD,DEN,UA,0,0.5624458805436887
2025-04-01,PHL,DTW,DL,0,0.5524093414484771
2025-04-11,SAT,DAL,WN,0,0.4880740013356812
2025-04-19,STL,TPA,WN,0,0.14811958145405996
2025-04-10,ORD,FLL,UA,0,0.29387002029969544
2025-04-05,TPA,ISP,F9,1,0.0
2025-04-16,LGA,MYR,NK,1,0.36204324388836917
2025-04-06,MSP,GRB,OO,1,0.2044443612400777
2025-04-22,MCO,SYR,B6,0,0.7437635427100923
2025-04-15,LGA,DCA,YX,0,0.3761593252359375
2025-04-14,LGA,MIA,AA,0,0.14811958145405996
2025-04-08,PRC,LAX,OO,0,0.0
2025-04-16,PHX,RNO,MQ,0,0.44177184466019404
2025-04-11,AUS,RNO,WN,0,0.739415162865523
2025-04-11,MSP,BDL,DL,0,0.7878917598168413
2025-04-27,BUF,MCO,WN,0,0.34089944227087304
2025-04-04,DCA,CLT,AA,0,0.6398389163177297
2025-04-26,PDX,LAS,AS,0,0.3770782187140679
2025-04-02,PSC,LAX,OO,0,0.0
2025-04-21,AVL,ATL,DL,0,0.734507432107324
2025-04-24,ELP,ATL,DL,0,0.653073328464749
2025-04-28,BNA,ORD,F9,0,0.48579433612125744
2025-04-02,DEN,GCC,OO,0,0.4175371251166131
2025-04-16,PBI,HPN,B6,0,0.7852810297655458
2025-04-07,ORD,DFW,NK,0,0.6004113900927321
2025-04-13,GTF,SLC,OO,0,0.3579652730950774
2025-04-18,PDX,ORD,UA,0,0.3579652730950774
2025-04-19,CLT,AGS,OH,0,0.7545966531794674
2025-04-18,COU,DFW,OO,0,0.5959648921377293
2025-04-03,DEN,ORF,UA,1,0.0
2025-04-17,MIA,GSO,MQ,0,0.7810460448550144
2025-04-08,AUS,DEN,UA,0,0.36204324388836917
