FlightDate,Origin,Dest,Reporting_Airline,y_true,y_prob
2025-04-15,SJT,DFW,OO,0,0.6133333333333333
2025-04-26,TPA,PHX,AA,0,0.5553404128622469
2025-04-20,DTW,ALB,OO,0,0.15
2025-04-11,SJU,BWI,WN,0,0.3233333333333333
2025-04-17,PHX,SLC,OO,0,0.13333333333333333
2025-04-02,DFW,PHX,F9,1,0.6493983190754915
2025-04-11,SLC,HNL,DL,0,0.043333333333333335
2025-04-27,SAT,DAL,WN,0,0.23
2025-04-17,ORD,IAD,UA,0,0.02
2025-04-28,DEN,HDN,WN,0,0.37785755106509017
2025-04-07,LAX,MCO,AA,1,0.15666666666666668
2025-04-08,MIA,MSY,AA,1,0.508796638150983
2025-04-10,SJC,BOI,OO,0,0.2956473041178789
2025-04-24,JFK,ORF,YX,1,0.11333333333333333
2025-04-18,SAV,JFK,B6,0,0.3983789565267038
2025-04-27,MDW,DAL,WN,0,0.48277890155356223
2025-04-24,OAK,LGB,WN,0,0.17
2025-04-17,DFW,ILM,MQ,0,0.18531661857846307
2025-04-19,ATL,EWR,YX,0,0.11666666666666667
2025-04-20,DFW,LFT,OO,1,0.043333333333333335
2025-04-14,PHL,PWM,AA,0,0.1795731996188712
2025-04-10,DCA,BOS,B6,0,0.18666666666666668
2025-04-14,BIL,DEN,OO,0,0.05
2025-04-15,DAL,MCI,WN,0,0.20333333333333334
2025-04-08,DFW,TUS,AA,0,0.49
2025-04-04,SDF,DCA,YX,1,0.26694759813545427
2025-04-12,LAX,OKC,OO,0,0.25473873193773844
2025-04-24,CRP,DFW,MQ,1,0.3933333333333333
2025-04-23,MCO,STL,WN,0,0.06333333333333334
2025-04-23,SLC,MIA,DL,0,0.25666666666666665
2025-04-16,LGA,DFW,AA,0,0.03
2025-04-15,ATL,FWA,OO,0,0.1156473041178789
2025-04-01,OMA,LGA,OO,0,0.2284659526115672
2025-04-16,BTR,DFW,MQ,0,0.1
2025-04-18,MCI,MIA,AA,0,0.09864995191179639
2025-04-12,BDL,DFW,AA,1,0.16
2025-04-29,BUR,BNA,WN,0,0.27606498574215815
2025-04-28,DCA,MSN,YX,0,0.07333333333333333
2025-04-06,SGF,DFW,MQ,0,0.3178434864871946
2025-04-10,TPA,SAT,WN,0,0.12966931446058416
2025-04-25,ORD,IAD,UA,0,0.02666666666666667
2025-04-24,ATL,LAS,F9,1,0.34
2025-04-07,PHX,DAL,WN,1,0.11333333333333333
2025-04-23,DEN,FLL,UA,0,0.1956473041178789
2025-04-18,AUS,DTW,DL,0,0.2466350210980047
2025-04-22,BOS,IAH,UA,0,0.17666666666666667
2025-04-24,DFW,GPT,MQ,0,0.08
2025-04-04,LAX,ATL,DL,0,0.12837895652670372
2025-04-15,RSW,BOS,B6,0,0.2960649857421582
2025-04-17,PSP,LAS,WN,1,0.2663359811272508
2025-04-14,ORD,SJU,UA,0,0.10333333333333333
2025-04-24,ATL,MLB,DL,1,0.05
2025-04-13,HPN,MIA,MQ,0,0.043333333333333335
2025-04-10,ORD,SGF,OO,0,0.34171228986003704
2025-04-04,BDL,BNA,WN,0,0.5358853161972733
2025-04-07,DCA,DAL,WN,0,0.17906763353607566
2025-04-27,BOS,ORD,UA,0,0.21661691259603838
2025-04-19,SEA,GEG,AS,1,0.2019832852451297
2025-04-21,LAX,PSP,OO,0,0.1360649857421582
2025-04-12,STL,MIA,WN,0,0.2795731996188712
2025-04-10,MIA,IAH,NK,0,0.16333333333333333
2025-04-03,RNO,BUR,WN,0,0.5266666666666666
2025-04-03,IAH,SHV,OO,0,0.006666666666666667
2025-04-15,HPN,MIA,MQ,0,0.03333333333333333
2025-04-20,MIA,HOU,WN,0,0.4738422613443534
2025-04-04,PGD,CVG,G4,0,0.02
2025-04-01,TPA,BOS,F9,1,0.2
2025-04-20,CLT,GSP,OH,0,0.20979037499824782
2025-04-02,STL,ATL,DL,0,0.24
2025-04-11,LAS,AUS,WN,0,0.07
2025-04-09,LAS,LAX,NK,0,0.32231397078454554
2025-04-29,LAX,DEN,UA,0,0.06333333333333334
2025-04-12,STT,ATL,DL,0,0.7183789565267037
2025-04-11,EWR,MKE,YX,0,0.043333333333333335
2025-04-17,BOS,SLC,DL,0,0.15333333333333332
2025-04-03,SFO,RNO,OO,0,0.2
2025-04-22,DFW,XNA,MQ,0,0.24846595261156723
2025-04-30,MOT,MSP,OO,0,0.11333333333333333
2025-04-21,IAH,PHL,UA,1,0.08666666666666667
2025-04-21,PBI,ISP,WN,0,0.04666666666666667
2025-04-16,PHL,SJU,AA,0,0.28564730411787886
2025-04-09,MSY,DTW,DL,0,0.44273165240882484
2025-04-08,PSP,SJC,WN,0,0.09796127490242446
2025-04-25,LAS,SMF,OO,0,0.25666666666666665
2025-04-28,BWI,ATL,DL,0,0.07138160432062124
2025-04-04,IAH,BHM,OO,0,0.54
2025-04-22,MCO,DCA,AA,0,0.5233333333333333
2025-04-14,LAS,ATL,NK,0,0.21666666666666667
2025-04-24,HPN,ORD,MQ,0,0.5
2025-04-27,XNA,PHX,MQ,0,0.21255768012114787
2025-04-04,FLL,MCO,WN,0,0.05333333333333334
2025-04-30,SLC,SAT,DL,1,0.48
2025-04-08,ORD,TUL,YX,0,0.07333333333333333
2025-04-19,LAX,EWR,UA,0,0.1654633048176497
2025-04-08,DAL,COS,WN,0,0.33781302337155267
2025-04-15,DEN,DTW,DL,0,0.09333333333333334
2025-04-06,EWR,IND,YX,0,0.023333333333333334
2025-04-17,DEN,ABQ,WN,0,0.5719038426254305
2025-04-29,BHM,ATL,DL,0,0.27
2025-04-20,MCO,EWR,UA,1,0.22666666666666666
2025-04-29,RIC,ORD,MQ,0,0.14633598112725085
2025-04-16,STL,ATL,DL,0,0.4666666666666667
2025-04-22,PVD,BNA,WN,0,0.19273165240882487
2025-04-02,EWR,MIA,UA,0,0.09
2025-04-21,BIL,SLC,OO,0,0.06333333333333334
2025-04-24,CLT,LGA,NK,1,0.12666666666666668
2025-04-13,LAX,TUS,OO,1,0.37212997148431637
2025-04-27,SAN,FAT,OO,0,0.14666666666666667
2025-04-07,MCO,ATL,DL,0,0.09666666666666666
2025-04-10,PHX,CMH,WN,0,0.17
2025-04-17,DAL,DEN,WN,0,0.14333333333333334
2025-04-23,BOS,ATL,DL,0,0.04666666666666667
2025-04-17,OKC,DEN,OO,1,0.03333333333333333
2025-04-29,DAL,SAT,WN,0,0.11333333333333333
2025-04-15,ORD,MDT,MQ,1,0.12333333333333334
2025-04-25,LAX,DTW,NK,0,0.18471493765395455
2025-04-29,LGA,MDW,WN,0,0.09333333333333334
2025-04-21,RDU,AUS,WN,1,0.20333333333333334
2025-04-02,STT,CLT,AA,0,0.37333333333333335
2025-04-24,IAH,RSW,UA,0,0.28966931446058414
2025-04-14,BNA,MCO,WN,0,0.03917219021660576
2025-04-25,DEN,ATL,WN,1,0.20666666666666667
2025-04-21,LAS,ELP,F9,0,0.22333333333333333
2025-04-18,DEN,SAT,WN,1,0.29333333333333333
2025-04-21,DEN,JFK,DL,1,0.14719656280163607
2025-04-27,DEN,AUS,WN,0,0.3873424482242259
2025-04-19,DAL,SMF,WN,1,0.5427316524088248
2025-04-10,MSP,SAN,DL,0,0.10666666666666667
2025-04-14,TPA,BWI,WN,0,0.3789806374512122
2025-04-03,DEN,ABQ,WN,1,0.5533333333333333
2025-04-18,CLT,DAB,OH,0,0.1421299714843164
2025-04-10,MCO,MHT,WN,0,0.05
2025-04-28,DFW,DAY,MQ,0,0.10273165240882486
2025-04-07,LAX,DFW,AA,0,0.11666666666666667
2025-04-27,ABQ,ATL,DL,0,0.043333333333333335
2025-04-06,BOS,EWR,UA,0,0.2660649857421582
2025-04-25,SJU,MIA,AA,0,0.7954633048176496
2025-04-29,FLL,LAX,DL,0,0.18666666666666668
2025-04-07,FWA,PGD,G4,0,0.006666666666666667
2025-04-03,ATL,ORD,DL,1,0.13333333333333333
2025-04-15,BWI,PIT,WN,0,0.30666666666666664
2025-04-15,DEN,RAP,OO,0,0.17666666666666667
2025-04-20,OMA,STL,WN,1,0.07
2025-04-16,PVD,BWI,WN,0,0.35
2025-04-22,DCA,MSY,AA,0,0.25666666666666665
2025-04-23,CLE,SLC,DL,0,0.3433333333333333
2025-04-30,CLT,ILM,AA,0,0.08
2025-04-16,MCO,MSY,NK,0,0.08666666666666667
2025-04-01,MDW,ATL,WN,0,0.23
2025-04-16,SNA,SEA,OO,0,0.25273165240882484
2025-04-28,LGA,CHS,DL,0,0.21
2025-04-01,RSW,MDW,WN,0,0.11333333333333333
2025-04-25,SFO,PSP,OO,1,0.44231397078454554
2025-04-14,DEN,LIT,OO,0,0.2421299714843164
2025-04-24,SNA,SMF,WN,0,0.10867374619558025
2025-04-20,DCA,STL,WN,1,0.21666666666666667
2025-04-06,MSY,DAL,WN,0,0.2993983190754915
2025-04-07,SLC,MIA,AA,0,0.20333333333333334
2025-04-28,TYR,DFW,OO,0,0.25
2025-04-19,ONT,PHX,AA,1,0.12
2025-04-22,ICT,DEN,OO,0,0.043333333333333335
2025-04-17,ORD,GRB,OO,0,0.6266666666666667
2025-04-04,DEN,MSY,F9,0,0.3333333333333333
2025-04-18,IAH,ATL,DL,0,0.08939831907549152
2025-04-05,IAD,ATL,UA,0,0.23765438364679245
2025-04-01,DFW,SLC,DL,0,0.04939831907549152
2025-04-13,ATL,RDU,DL,0,0.12231397078454556
2025-04-25,SNA,BOI,G4,0,0.013333333333333334
2025-04-18,ORD,MLI,OO,0,0.09666666666666666
2025-04-05,TUS,DEN,WN,0,0.09666666666666666
2025-04-08,HNL,LAS,WN,0,0.09333333333333334
2025-04-11,STL,EWR,YX,0,0.023333333333333334
2025-04-07,TUL,DEN,OO,0,0.043333333333333335
2025-04-19,DFW,TYR,OO,0,0.023333333333333334
2025-04-29,LAX,BOS,B6,0,0.14
2025-04-24,PSP,PHX,MQ,0,0.20333333333333334
2025-04-27,ORD,MIA,AA,0,0.08666666666666667
2025-04-13,MIA,EYW,MQ,0,0.0831053367911008
2025-04-24,DCA,MCI,OH,0,0.26128548947890823
2025-04-27,SLC,SBA,DL,0,0.287966960684242
2025-04-24,SLC,LAS,F9,0,0.19633598112725084
2025-04-19,FAR,DEN,OO,0,0.08939831907549152
2025-04-16,ECP,BNA,WN,0,0.15333333333333332
2025-04-29,DFW,SYR,AA,1,0.36939831907549153
2025-04-18,DEN,ATL,F9,1,0.2919832852451297
2025-04-29,SEA,ANC,AS,1,0.29
2025-04-23,LAX,DFW,AA,0,0.13
2025-04-22,MCO,ROC,NK,0,0.07
2025-04-19,DCA,PNS,OH,0,0.17458085341920582
2025-04-22,BOS,JAX,B6,0,0.11231397078454557
2025-04-14,MDW,SLC,WN,0,0.01633598112725083
2025-04-05,LAX,ABQ,OO,0,0.15666666666666668
2025-04-16,RDU,ORD,UA,0,0.07666666666666666
2025-04-25,OMA,PHX,WN,0,0.27666666666666667
2025-04-04,SDF,ATL,DL,1,0.07
2025-04-23,EYW,ATL,DL,0,0.07666666666666666
2025-04-19,MCO,LGA,DL,0,0.15
2025-04-06,MIA,CHS,AA,1,0.10666666666666667
2025-04-13,SFO,BNA,UA,0,0.41633598112725084
2025-04-17,MSY,DFW,AA,0,0.07867374619558025
2025-04-26,DEN,OAK,WN,0,0.5057343002027423
2025-04-30,CLT,LAX,AA,0,0.17
2025-04-22,MCO,SDF,WN,0,0.3
2025-04-18,SMF,PDX,OO,0,0.19486162389314118
2025-04-01,TTN,PBI,F9,0,0.34633598112725084
2025-04-05,MSP,DTW,DL,0,0.013333333333333334
2025-04-26,TPA,AUS,WN,0,0.09977200345776746
2025-04-19,DEN,SEA,F9,0,0.4066666666666667
2025-04-17,LAS,SEA,NK,0,0.33666666666666667
2025-04-21,SRQ,SBN,G4,0,0.10666666666666667
2025-04-13,SAN,IAH,UA,0,0.10483599012035492
2025-04-19,ATL,ABY,OO,0,0.14666666666666667
2025-04-08,DTW,ALB,OO,0,0.0930026477939175
2025-04-21,SFO,SAN,UA,0,0.172400966869409
2025-04-12,PHX,IAH,UA,0,0.02
2025-04-01,JAX,ORD,UA,0,0.03666666666666667
2025-04-15,CLE,TPA,F9,0,0.13333333333333333
2025-04-25,PSC,SLC,DL,0,0.03
2025-04-01,LAS,ORD,AA,0,0.35
2025-04-01,BNA,MDW,WN,0,0.09898063745121223
2025-04-20,MSP,IND,DL,0,0.22939831907549155
2025-04-04,ORD,IND,YX,1,0.08
2025-04-23,DFW,FAT,AA,0,0.31
2025-04-30,FLL,DEN,WN,0,0.06564730411787889
2025-04-30,CHS,STL,WN,0,0.22
2025-04-08,PHX,DEN,UA,0,0.08
2025-04-11,CVG,MIA,MQ,1,0.17
2025-04-22,MCI,ATL,DL,0,0.24333333333333335
2025-04-28,ATL,DAL,DL,0,0.6166666666666667
2025-04-03,ATL,CLE,WN,0,0.06666666666666667
2025-04-14,SFO,LAX,UA,0,0.6127316524088248
2025-04-13,MCO,FLL,WN,0,0.4980482709872878
2025-04-29,DEN,LAS,UA,0,0.23666666666666666
2025-04-06,ATL,LAX,NK,0,0.09
2025-04-29,GSO,LGA,YX,0,0.05333333333333334
2025-04-24,SDF,SFB,G4,1,0.09333333333333334
2025-04-10,IAH,DFW,AA,0,0.1460649857421582
2025-04-16,MCO,MIA,AA,0,0.12231397078454556
2025-04-14,PHL,TPA,F9,0,0.12
2025-04-25,STL,ORD,AA,0,0.06333333333333334
2025-04-27,DAL,AUS,WN,0,0.4916130939289143
2025-04-02,DEN,OMA,UA,0,0.3466666666666667
2025-04-26,PHX,RNO,WN,0,0.19111060893552861
2025-04-07,ORF,BNA,WN,0,0.24
2025-04-13,SFO,SNA,OO,0,0.2052205037367501
2025-04-06,AMA,LAS,WN,0,0.03666666666666667
2025-04-27,DFW,SJU,NK,1,0.2850456231933704
2025-04-12,DCA,PVD,WN,0,0.17879663815098304
2025-04-09,MSY,PHL,AA,0,0.7287966381509831
2025-04-05,STL,DFW,AA,1,0.13666666666666666
2025-04-18,PHX,DFW,AA,0,0.21333333333333335
2025-04-17,SDF,ORD,MQ,0,0.3933333333333333
2025-04-21,ATL,IAD,DL,0,0.056666666666666664
2025-04-21,PDX,SFO,UA,0,0.3127316524088249
2025-04-28,DFW,IAH,UA,0,0.09
2025-04-13,BWI,RSW,WN,0,0.4493983190754915
2025-04-02,DEN,RDU,WN,1,0.15240096686940902
2025-04-08,MDW,DAL,WN,0,0.02666666666666667
2025-04-30,SJC,PHX,WN,0,0.10333333333333333
2025-04-24,BOS,DFW,AA,1,0.18666666666666668
2025-04-26,ORD,PIT,UA,0,0.04666666666666667
2025-04-23,LAS,SAN,OO,1,0.26837895652670374
2025-04-16,SBP,DEN,UA,0,0.13
2025-04-06,FLL,PIT,NK,0,0.2862871154302753
2025-04-28,MIA,MDW,WN,0,0.11333333333333333
2025-04-29,ISP,PBI,F9,0,0.08
2025-04-04,LAS,MFE,G4,0,0.0
2025-04-25,DAL,MCO,WN,1,0.35444394226886194
2025-04-06,SAT,MIA,MQ,0,0.51
2025-04-30,SGF,IAH,OO,0,0.03666666666666667
2025-04-20,CLT,PVD,AA,0,0.18333333333333332
2025-04-16,GRB,ORD,OO,0,0.04666666666666667
2025-04-15,JAC,SLC,DL,0,0.023333333333333334
2025-04-22,HNL,LIH,HA,0,0.013333333333333334
2025-04-23,PHL,ATL,OH,0,0.7058388568832724
2025-04-26,SEA,ANC,AS,0,0.29333333333333333
2025-04-05,DEN,MCO,WN,1,0.09666666666666666
2025-04-19,LAX,ATL,F9,1,0.2750456231933704
2025-04-16,IAH,DEN,UA,0,0.02666666666666667
2025-04-07,BIL,DEN,OO,0,0.16212997148431638
2025-04-17,DEN,XNA,OO,0,0.08333333333333333
2025-04-25,MEM,MIA,AA,0,0.08
2025-04-20,MYR,BDL,NK,0,0.043333333333333335
2025-04-01,PIA,ORD,OO,1,0.1593983190754915
2025-04-15,IAD,DFW,UA,1,0.25666666666666665
2025-04-15,DFW,MEM,AA,0,0.13666666666666666
2025-04-16,ORD,PIA,OO,0,0.25666666666666665
2025-04-18,BOS,BUF,B6,0,0.14333333333333334
2025-04-14,PHX,BNA,WN,0,0.06666666666666667
2025-04-04,SFO,BUR,OO,0,0.36333333333333334
2025-04-29,DCA,DFW,AA,0,0.18231397078454556
2025-04-11,PVD,ORD,YX,0,0.013333333333333334
2025-04-18,BUR,SJC,WN,1,0.18666666666666668
2025-04-03,PIT,MCO,NK,0,0.39666666666666667
2025-04-13,MIA,TPA,MQ,0,0.2625576801211479
2025-04-18,MSP,ATL,DL,0,0.19867374619558026
2025-04-08,IAD,TPA,UA,0,0.21939831907549154
2025-04-01,DTW,MYR,NK,0,0.08333333333333333
2025-04-27,SFO,FLL,B6,0,0.17
2025-04-27,ORD,DSM,OO,0,0.19666666666666666
2025-04-22,DTW,AZO,OO,1,0.14666666666666667
2025-04-02,DFW,SDF,AA,0,0.16
2025-04-17,BWI,IND,WN,0,0.17
2025-04-12,PSP,SEA,OO,0,0.14333333333333334
2025-04-03,ATL,DTW,NK,0,0.1156473041178789
2025-04-25,DAL,ATL,WN,0,0.08273165240882485
2025-04-22,IAH,MIA,UA,0,0.3264386701244341
2025-04-02,ORD,CVG,MQ,1,0.1590676335360757
2025-04-14,PBI,PVD,B6,0,0.016666666666666666
2025-04-08,KTN,SEA,AS,0,0.03333333333333333
2025-04-24,AUS,JFK,DL,0,0.4357343002027424
2025-04-30,SFO,PSP,OO,1,0.34231397078454556
2025-04-18,SAT,DAL,WN,0,0.44
2025-04-13,DCA,ICT,OH,1,0.3670289084385001
2025-04-26,MCO,ACY,NK,0,0.36240096686940904
2025-04-28,PHL,MIA,AA,0,0.08666666666666667
2025-04-28,MCI,MSP,DL,0,0.10273165240882486
2025-04-27,PHL,MCO,AA,0,0.27
2025-04-29,SEA,LAS,AS,0,0.08
2025-04-24,ORD,FAR,MQ,0,0.5605101848184717
2025-04-03,IAH,DEN,UA,0,0.12
2025-04-03,DEN,SNA,WN,1,0.15666666666666668
2025-04-25,PWM,CLT,OH,1,0.23333333333333334
2025-04-23,JFK,AUS,DL,0,0.17333333333333334
2025-04-29,ATL,DCA,DL,0,0.08666666666666667
2025-04-15,JFK,SLC,B6,0,0.44606498574215814
2025-04-16,TPA,LGA,DL,1,0.24333333333333335
2025-04-15,MOT,MSP,OO,0,0.07666666666666666
2025-04-28,ORD,BNA,OO,0,0.18666666666666668
2025-04-05,ELP,LAX,OO,0,0.03
2025-04-12,DTW,LAS,DL,0,0.23504562319337044
2025-04-09,BNA,LGA,OO,0,0.06666666666666667
2025-04-14,PHX,SNA,AA,0,0.11966931446058415
2025-04-30,LGA,DFW,DL,1,0.17711590452336357
2025-04-28,CLT,LAX,AA,0,0.11333333333333333
2025-04-27,SFO,LAS,AS,0,0.6623139707845456
2025-04-20,BNA,TPA,WN,0,0.35840626245724405
2025-04-18,PHX,COS,WN,0,0.12
2025-04-22,GJT,DEN,OO,1,0.03666666666666667
2025-04-15,STL,DCA,OH,0,0.1
2025-04-20,ATL,PSP,DL,0,0.04666666666666667
2025-04-29,AUS,DTW,DL,0,0.23216996955555114
2025-04-04,DTW,PHX,AA,1,0.24966931446058416
2025-04-08,BUF,MDW,WN,0,0.01
2025-04-23,JAX,DCA,AA,0,0.06273165240882485
2025-04-05,SEA,SAN,DL,0,0.14666666666666667
2025-04-24,MCO,ORD,UA,0,0.09
2025-04-16,LGA,ORD,UA,1,0.18666666666666668
2025-04-08,CHO,ORD,OO,1,0.3233333333333333
2025-04-16,ATL,SMF,DL,0,0.08666666666666667
2025-04-18,GUM,HNL,UA,0,0.04666666666666667
2025-04-19,STS,LAX,OO,1,0.56
2025-04-03,HNL,KOA,HA,0,0.4568530782230739
2025-04-20,ORD,RSW,AA,0,0.1885686416087505
2025-04-07,CLT,VPS,AA,1,0.25
2025-04-29,IAH,ORD,AA,0,0.13666666666666666
2025-04-19,ATL,BWI,DL,0,0.3433333333333333
2025-04-16,AUS,MSY,WN,0,0.2660649857421582
2025-04-15,MSN,LGA,YX,0,0.023333333333333334
2025-04-19,DTW,DCA,DL,0,0.12
2025-04-08,LAX,SJC,OO,0,0.38333333333333336
2025-04-30,STL,LAS,WN,0,0.19333333333333333
2025-04-17,DTW,DEN,WN,1,0.5793983190754914
2025-04-14,SBP,PHX,MQ,0,0.13333333333333333
2025-04-23,AUS,CLT,AA,1,0.24666666666666667
2025-04-01,ORD,AUS,UA,1,0.12666666666666668
2025-04-30,HSV,DEN,OO,0,0.023333333333333334
2025-04-22,ICT,DFW,OH,0,0.29333333333333333
2025-04-26,PHX,PDX,WN,0,0.08333333333333333
2025-04-01,RAP,ORD,YX,0,0.13333333333333333
2025-04-16,IAD,PIT,YX,0,0.17273165240882488
2025-04-10,PHL,LAS,AA,0,0.06864995191179639
2025-04-11,GJT,DEN,UA,0,0.032731652408824856
2025-04-29,TUS,PHX,OO,0,0.07666666666666666
2025-04-10,MIA,BOS,NK,0,0.31
2025-04-09,DCA,DFW,AA,0,0.31333333333333335
2025-04-18,DEN,LNK,OO,1,0.08333333333333333
2025-04-21,DEN,XWA,OO,0,0.15666666666666668
2025-04-04,DAL,DCA,WN,1,0.08666666666666667
2025-04-05,SLC,DFW,DL,1,0.7629400544053353
2025-04-26,CLT,TYS,OH,0,0.30163275790409355
2025-04-28,ATL,TPA,DL,0,0.06666666666666667
2025-04-16,KOA,HNL,HA,0,0.05939831907549152
2025-04-28,CHS,DCA,YX,0,0.08
2025-04-15,DAL,MSY,WN,0,0.07333333333333333
2025-04-05,MCO,PHL,AA,0,0.24273165240882483
2025-04-26,JAX,DFW,AA,0,0.15
2025-04-17,EUG,SEA,OO,1,0.016666666666666666
2025-04-17,CHA,ATL,OO,0,0.11273165240882484
2025-04-25,ATL,STL,DL,1,0.18666666666666668
2025-04-04,MEM,MCO,WN,0,0.43333333333333335
2025-04-25,SJU,MIA,AA,0,0.8733333333333333
2025-04-22,JFK,MIA,AA,0,0.2
2025-04-19,MHK,ORD,MQ,0,0.3050456231933704
2025-04-06,SGF,DEN,OO,0,0.15333333333333332
2025-04-02,ORD,MKE,OO,1,0.1756473041178789
2025-04-13,CAK,PGD,G4,0,0.21666666666666667
2025-04-19,SEA,EWR,UA,0,0.1593983190754915
2025-04-18,HOU,MDW,WN,0,0.04666666666666667
2025-04-10,BNA,CLT,AA,0,0.24333333333333335
2025-04-17,JFK,MIA,DL,0,0.04
2025-04-24,RDU,ATL,DL,0,0.4166666666666667
2025-04-28,DFW,IAH,OO,0,0.24333333333333335
2025-04-30,LAS,CLE,F9,0,0.05
2025-04-15,VPS,ATL,DL,0,0.06273165240882485
2025-04-04,PGD,ABE,G4,0,0.01
2025-04-05,DFW,BHM,AA,0,0.17666666666666667
2025-04-18,CLT,CMH,AA,0,0.4166666666666667
2025-04-28,ORD,IND,OO,0,0.056666666666666664
2025-04-09,CLT,CVG,OH,0,0.06666666666666667
2025-04-26,TPA,LAS,WN,0,0.46606498574215816
2025-04-28,DFW,MHK,MQ,0,0.37
2025-04-13,ATL,PHX,WN,0,0.3593983190754915
2025-04-13,MCO,SAN,WN,0,0.4666666666666667
2025-04-25,PSP,DEN,UA,0,0.03333333333333333
2025-04-21,MEM,DCA,OH,1,0.1866526836719873
2025-04-20,DAL,SAT,WN,0,0.17977200345776748
2025-04-14,AUS,ORD,AA,0,0.04666666666666667
2025-04-03,SLC,TWF,OO,0,0.01
2025-04-05,COS,DEN,OO,0,0.10589101345448118
2025-04-03,KOA,HNL,HA,1,0.04666666666666667
2025-04-27,ORD,PHL,AA,0,0.34606498574215816
2025-04-28,SRQ,LGA,DL,0,0.30666666666666664
2025-04-27,SJC,SAN,WN,0,0.22939831907549155
2025-04-23,PHX,AUS,WN,1,0.4633333333333333
2025-04-24,DCA,PHL,YX,0,0.06212997148431638
2025-04-30,DFW,SPS,OO,0,0.04
2025-04-08,OAK,DEN,WN,0,0.013333333333333334
2025-04-02,DEN,ATL,DL,0,0.47
2025-04-04,PBI,PIT,G4,0,0.56
2025-04-02,CMH,LGA,YX,0,0.06245631738561052
2025-04-25,ATL,PBI,DL,0,0.4533333333333333
2025-04-03,LAX,DEN,UA,1,0.07333333333333333
2025-04-02,SLC,IAH,UA,0,0.013333333333333334
2025-04-07,ORD,FWA,OO,0,0.06867374619558025
2025-04-28,SFO,RNO,OO,0,0.1556473041178789
2025-04-21,ORD,IAD,UA,0,0.026064985742158188
2025-04-19,RDU,BOS,B6,0,0.08606498574215819
2025-04-17,JFK,BOS,B6,0,0.27273165240882485
2025-04-25,MDW,PHX,WN,0,0.38333333333333336
2025-04-23,LAX,EWR,AS,0,0.17666666666666667
2025-04-01,ORD,DTW,DL,0,0.07666666666666666
2025-04-20,HPN,DTW,OO,0,0.2563359811272508
2025-04-08,DFW,STL,AA,0,0.5898896550995085
2025-04-17,AUS,JFK,DL,0,0.4357343002027424
2025-04-21,JFK,DCA,YX,1,0.14
2025-04-10,DEN,SMF,UA,0,0.1193983190754915
2025-04-08,BOS,PBI,B6,0,0.5033333333333333
2025-04-04,EWR,LAS,UA,0,0.12
2025-04-05,LAS,MKE,WN,0,0.23273165240882487
2025-04-06,SJC,HNL,WN,0,0.24649269437898966
2025-04-27,DEN,IAD,UA,0,0.05
2025-04-29,OGG,HNL,HA,0,0.14333333333333334
2025-04-27,AUS,MSP,DL,0,0.06333333333333334
2025-04-25,IAD,BTV,YX,0,0.03333333333333333
2025-04-10,ATL,SAV,DL,1,0.2889806374512122
2025-04-19,BOS,JFK,B6,0,0.08188717040341677
2025-04-23,CLT,SFO,AA,0,0.2866666666666667
2025-04-28,MIA,ATL,AA,1,0.25402626064458267
2025-04-02,EWR,ORF,UA,0,0.5274703843465632
2025-04-18,MCO,DFW,F9,0,0.43820498423902676
2025-04-15,PDX,BOI,OO,1,0.023333333333333334
2025-04-02,MYR,LGA,NK,0,0.023333333333333334
2025-04-08,AVL,DCA,YX,0,0.18666666666666668
2025-04-24,PHX,MCO,AA,0,0.05333333333333334
2025-04-29,MCO,IAH,UA,0,0.07504562319337041
2025-04-27,IAH,EWR,UA,1,0.4950023158662766
2025-04-14,BOS,RIC,B6,0,0.07333333333333333
2025-04-07,RDU,DFW,AA,0,0.2995731996188712
2025-04-10,DEN,CMH,UA,0,0.3493983190754915
2025-04-16,AMA,DAL,WN,0,0.03879663815098304
2025-04-07,PHX,LAX,WN,0,0.04939831907549152
2025-04-25,JFK,PHX,B6,0,0.41879663815098306
2025-04-02,SEA,PHX,OO,0,0.15300264779391748
2025-04-03,BNA,MCO,WN,1,0.043333333333333335
2025-04-06,PHL,PHX,AA,0,0.016666666666666666
2025-04-17,TPA,MIA,AA,0,0.18
2025-04-28,ORD,IND,YX,1,0.023333333333333334
2025-04-08,IAH,ATL,NK,0,0.23666666666666666
2025-04-18,MCO,HPN,B6,0,0.21333333333333335
2025-04-11,BTV,PHL,OH,1,0.15917219021660575
2025-04-28,CLT,RSW,AA,0,0.1656473041178789
2025-04-24,MCO,ALB,B6,1,0.29
2025-04-03,SEA,SFO,UA,0,0.19333333333333333
2025-04-16,ATL,BNA,DL,0,0.06
2025-04-19,OGG,SMF,WN,0,0.05857050929209727
2025-04-08,SEA,KTN,AS,1,0.34
2025-04-19,SFO,ATL,F9,1,0.30666666666666664
2025-04-26,DFW,PHX,F9,0,0.54
2025-04-13,SLC,MEM,DL,0,0.032731652408824856
2025-04-11,GEG,SEA,OO,0,0.16273165240882484
2025-04-29,PIT,DAL,WN,0,0.1263359811272508
2025-04-08,DFW,SNA,AA,0,0.5709639226963419
2025-04-29,MFE,AUS,OO,0,0.31333333333333335
2025-04-20,JFK,BOS,B6,0,0.14
2025-04-30,LGA,SRQ,AA,0,0.22666666666666666
2025-04-01,DEN,SLC,DL,1,0.10531661857846306
